01.01.01,98,01,00,00,00,00,00,'26.27 01.01.01-1'
01.01.05,98,01,00,00,00,00,00,'26.27 01.01.02-1'
01.01.09,98,01,00,01,00,00,00,'26.27 01.01.03-1'
01.01.13,98,01,00,01,00,00,00,'26.27 01.01.04-1'
01.01.17,98,02,00,01,00,00,00,'26.27 01.01.05-1'
01.01.25,98,01,00,00,00,00,00,'26.27 01.01.07-1'
01.01.33,90,01,00,00,00,00,00,'26.27 01.01.09-1'
01.01.49,97,01,00,00,00,00,00,'26.27 01.01.13-1'
01.01.65,98,16,00,00,00,00,00,'26.27 01.01.17-1'
01.01.69,97,16,00,00,00,00,00,'26.27 01.01.18-1'
01.01.73,90,16,00,00,00,00,00,'26.27 01.01.19-1'
01.01.75,90,01,00,00,00,00,01,'26.27 01.01.19-3'
01.01.76,90,01,00,00,00,00,01,'26.27 01.01.19-4'
01.01.93,98,01,00,00,00,00,00,'26.27 01.01.24-1'
01.01.97,90,01,00,00,00,00,00,'26.27 01.01.25-1'
01.01.98,90,01,00,00,00,00,01,'26.27 01.01.25-2'
01.01.99,90,01,00,00,00,00,01,'26.27 01.01.25-3'
01.01.100,90,01,00,00,00,00,01,'26.27 01.01.25-4'
01.01.101,97,01,00,00,00,00,00,'26.27 01.01.26-1'
01.01.113,90,16,00,00,00,00,00,'26.27 01.01.29-1'
01.01.114,90,16,00,00,00,00,01,'26.27 01.01.29-2'
01.01.125,98,01,00,00,00,00,00,'26.27 01.01.32-1'

