01.01.01,90,01,00,00,00,00,00,'24.30 01.01.01'
01.01.02,90,01,00,00,00,00,00,'24.30 01.01.02'
01.01.03,90,01,00,01,00,00,00,'24.30 01.01.03'
01.01.04,90,01,00,00,00,00,00,'24.30 01.01.04'
01.01.05,90,01,00,00,00,00,00,'24.30 01.01.05'
01.01.06,90,01,00,00,00,00,00,'24.30 01.01.06'
01.01.07,90,01,00,00,00,00,00,'24.30 01.01.07'
01.01.08,90,01,00,00,00,00,00,'24.30 01.01.08'
01.01.09,79,01,00,00,00,00,00,'24.30 01.01.09'
01.01.10,79,01,00,00,00,00,00,'24.30 01.01.10'
01.01.11,79,01,00,00,00,00,00,'24.30 01.01.11'
01.01.12,90,01,00,00,00,00,00,'24.30 01.01.12'
01.01.13,86,01,00,00,00,00,00,'24.30 01.01.13'
01.01.14,86,01,00,00,00,00,00,'24.30 01.01.14'
01.01.15,86,01,00,00,00,00,00,'24.30 01.01.15'
01.01.16,79,01,00,00,00,00,00,'24.30 01.01.16'
01.01.17,97,01,00,01,00,00,00,'24.30 01.01.17'
01.01.21,97,02,00,00,00,00,00,'24.30 01.01.21'
01.01.25,97,01,00,01,00,00,00,'24.30 01.01.25'
01.01.29,97,08,00,00,00,00,00,'24.30 01.01.29'
01.01.33,90,01,00,00,00,00,00,'24.30 01.01.33'
01.01.34,90,01,00,00,00,00,00,'24.30 01.01.34'
01.01.35,90,01,00,00,00,00,00,'24.30 01.01.35'
01.01.36,90,01,00,00,00,00,00,'24.30 01.01.36'
01.01.37,90,01,00,00,00,00,00,'24.30 01.01.37'
01.01.38,90,01,00,00,00,00,00,'24.30 01.01.38'
01.01.39,90,01,00,00,00,00,00,'24.30 01.01.39'
01.01.40,90,01,00,00,00,00,00,'24.30 01.01.40'
01.01.41,90,01,00,00,00,00,00,'24.30 01.01.41'
01.01.42,90,01,00,00,00,00,00,'24.30 01.01.42'
01.01.43,90,01,00,00,00,00,00,'24.30 01.01.43'
01.01.44,90,01,00,00,00,00,00,'24.30 01.01.44'
01.01.45,90,01,00,00,00,00,00,'24.30 01.01.45'
01.01.46,90,01,00,00,00,00,00,'24.30 01.01.46'
01.01.47,90,01,00,00,00,00,00,'24.30 01.01.47'
01.01.48,90,01,00,00,00,00,00,'24.30 01.01.48'
01.02.01,90,01,00,00,00,00,00,'24.30 01.02.01'
01.02.02,90,01,00,00,00,00,00,'24.30 01.02.02'
01.02.03,90,01,00,00,00,00,00,'24.30 01.02.03'
01.02.04,90,01,00,00,00,00,00,'24.30 01.02.04'
01.02.05,90,01,00,00,00,00,00,'24.30 01.02.05'
01.02.06,90,01,00,00,00,00,00,'24.30 01.02.06'
01.02.07,90,01,00,00,00,00,00,'24.30 01.02.07'
01.02.08,90,01,00,00,00,00,00,'24.30 01.02.08'
01.02.13,98,01,00,00,00,00,00,'24.30 01.02.13'
01.02.37,98,01,00,00,00,00,00,'24.30 01.02.37'
01.03.01,90,01,00,00,00,00,01,'24.30 01.03.01'
01.03.02,90,01,00,00,00,00,01,'24.30 01.03.02'
01.03.03,90,01,00,00,00,00,01,'24.30 01.03.03'
01.03.04,90,01,00,00,00,00,01,'24.30 01.03.04'
01.03.05,90,01,00,00,00,00,01,'24.30 01.03.05'
01.03.06,90,01,00,00,00,00,01,'24.30 01.03.06'
01.03.09,79,02,00,00,00,00,00,'24.30 01.03.09'
01.03.10,79,01,00,00,00,00,00,'24.30 01.03.10'
01.03.11,79,01,00,00,00,00,00,'24.30 01.03.11'
01.03.12,79,01,00,00,00,00,00,'24.30 01.03.12'
01.03.13,86,01,00,00,00,00,00,'24.30 01.03.13'
01.03.14,86,01,00,00,00,00,00,'24.30 01.03.14'
01.03.15,86,02,00,00,00,00,00,'24.30 01.03.15'
01.03.16,79,01,00,00,00,00,01,'24.30 01.03.16'
01.03.17,90,01,00,00,00,00,01,'24.30 01.03.17'
01.03.18,90,01,00,00,00,00,01,'24.30 01.03.18'
01.03.19,90,01,00,00,00,00,01,'24.30 01.03.19'
01.03.23,90,01,00,00,00,00,01,'24.30 01.03.23'
01.03.24,90,01,00,00,00,00,01,'24.30 01.03.24'
01.03.32,86,01,00,00,00,00,00,'24.30 01.03.32'
01.03.33,90,01,00,00,00,00,01,'24.30 01.03.33'
01.03.35,90,01,00,00,00,00,00,'24.30 01.03.35'
01.03.38,90,01,00,00,00,00,01,'24.30 01.03.38'
01.03.40,92,01,00,00,00,00,01,'24.30 01.03.40'
01.03.41,92,01,00,00,00,00,00,'testport'
01.03.47,90,01,00,00,00,00,01,'24.30 01.03.47'
01.03.48,90,01,00,00,00,00,01,'24.30 01.03.48'
01.04.01,90,01,00,00,00,00,00,'24.30 01.04.01'
01.04.02,90,01,00,00,00,00,01,'24.30 01.04.02'
01.04.03,90,01,00,00,00,00,01,'24.30 01.04.03'
01.04.04,90,01,00,00,00,00,01,'24.30 01.04.04'
01.04.05,86,01,00,00,00,00,00,'24.30 01.04.05'
01.04.06,86,01,00,00,00,00,00,'24.30 01.04.06'
01.04.09,79,01,00,00,00,00,00,'24.30 01.04.09'
01.04.10,79,01,00,00,00,00,00,'24.30 01.04.10'
01.04.11,79,01,00,00,00,00,00,'24.30 01.04.11'
01.04.12,79,01,00,00,00,00,00,'24.30 01.04.12'
01.04.16,79,01,00,00,00,00,01,'24.30 01.04.16'
01.04.17,79,01,00,00,00,00,01,'24.30 01.04.17'
01.04.18,90,01,00,00,00,00,00,'24.30 01.04.18'
01.04.19,90,01,00,00,00,00,00,'24.30 01.04.19'
01.04.20,90,01,00,00,00,00,00,'24.30 01.04.20'
01.04.21,90,01,00,00,00,00,00,'24.30 01.04.21'
01.06.01,90,01,01,01,00,00,01,'24.30 01.06.01'
01.06.02,79,01,00,00,00,00,01,'24.30 01.06.02'
01.06.03,90,01,01,01,00,00,01,'24.30 01.06.03'
01.06.04,90,01,01,01,00,00,01,'24.30 01.06.04'
01.06.05,90,01,01,01,00,00,01,'24.30 01.06.05'
01.06.06,90,01,01,01,00,00,01,'24.30 01.06.06'
01.06.07,90,01,01,01,00,00,01,'24.30 01.06.07'
01.06.08,90,01,01,01,00,00,01,'24.30 01.06.08'
01.06.09,90,01,01,01,00,00,01,'24.30 01.06.09'
01.06.10,90,01,01,01,00,00,01,'24.30 01.06.10'
01.06.11,90,01,01,01,00,00,01,'24.30 01.06.11'
01.06.12,90,01,01,01,00,00,01,'24.30 01.06.12'
01.06.13,90,01,01,01,00,00,01,'24.30 01.06.13'
01.06.14,90,01,01,01,00,00,01,'24.30 01.06.14'
01.06.15,90,01,01,01,00,00,01,'24.30 01.06.15'
01.06.16,90,01,01,01,00,00,01,'24.30 01.06.16'
01.06.17,90,01,01,01,00,00,01,'24.30 01.06.17'
01.06.18,90,01,01,01,00,00,01,'24.30 01.06.18'
01.06.19,90,01,01,01,00,00,01,'24.30 01.06.19'
01.06.20,90,01,01,01,00,00,01,'24.30 01.06.20'
01.06.21,90,01,00,00,00,00,01,'24.30 01.06.21'
01.06.22,90,01,00,00,00,00,01,'24.30 01.06.22'
01.06.23,90,01,00,00,00,00,01,'24.30 01.06.23'
01.06.24,90,01,00,00,00,00,01,'24.30 01.06.24'
01.06.25,90,01,00,00,00,00,01,'24.30 01.06.25'
01.06.26,90,01,00,00,00,00,01,'24.30 01.06.26'
01.06.27,90,01,00,00,00,00,01,'24.30 01.06.27'
01.06.28,90,01,00,00,00,00,01,'24.30 01.06.28'
01.06.29,90,01,00,00,00,00,00,'24.30 01.06.29'
01.06.30,90,01,00,00,00,00,01,'24.30 01.06.30'
01.06.31,90,01,00,00,00,00,01,'24.30 01.06.31'
01.06.32,90,01,00,00,00,00,01,'24.30 01.06.32'
01.06.33,90,01,00,00,00,00,01,'24.30 01.06.33'
01.06.34,90,01,00,00,00,00,01,'24.30 01.06.34'
01.06.35,90,01,00,00,00,00,01,'24.30 01.06.35'
01.06.36,90,01,00,00,00,00,01,'24.30 01.06.36'
01.06.37,90,01,00,00,00,00,01,'24.30 01.06.37'
01.06.38,90,01,00,00,00,00,01,'24.30 01.06.38'
01.06.39,90,01,00,00,00,00,01,'24.30 01.06.39'
01.06.40,90,01,00,00,00,00,01,'24.30 01.06.40'
01.06.41,90,01,00,00,00,00,00,'24.30 01.06.41'
01.06.42,90,01,00,00,00,00,01,'24.30 01.06.42'
01.06.43,90,01,00,00,00,00,01,'24.30 01.06.43'
01.06.44,90,01,00,00,00,00,01,'24.30 01.06.44'
01.06.45,90,01,00,00,00,00,00,'24.30 01.06.45'
01.06.46,90,01,00,00,00,00,01,'24.30 01.06.46'
01.06.47,90,01,00,00,00,00,01,'24.30 01.06.47'
01.06.48,90,01,00,00,00,00,01,'24.30 01.06.48'
01.06.49,90,01,00,00,00,00,01,'24.30 01.06.49'
01.06.50,90,01,00,00,00,00,01,'24.30 01.06.50'
01.06.51,90,01,00,00,00,00,01,'24.30 01.06.51'
01.06.52,90,01,00,00,00,00,01,'24.30 01.06.52'
01.06.53,90,01,00,00,00,00,00,'24.30 01.06.53'
01.06.54,90,01,00,00,00,00,00,'24.30 01.06.54'
01.06.55,90,01,00,00,00,00,00,'24.30 01.06.55'
01.06.56,90,01,00,00,00,00,00,'24.30 01.06.56'
01.06.57,90,01,00,00,00,00,00,'24.30 01.06.57'
01.06.58,90,01,00,00,00,00,01,'24.30 01.06.58'
01.06.59,90,01,00,00,00,00,01,'24.30 01.06.59'
01.06.60,90,01,00,00,00,00,01,'24.30 01.06.60'
01.06.61,90,01,00,00,00,00,01,'24.30 01.06.61'
01.06.62,90,01,00,00,00,00,01,'24.30 01.06.62'
01.06.63,90,01,00,00,00,00,01,'24.30 01.06.63'
