01.01.01,90,01,00,00,00,00,00,'01.01.01'
01.01.02,90,01,00,01,00,00,00,'01.01.02'
01.01.03,90,01,00,00,00,00,00,'01.01.03'
01.01.04,90,01,00,00,00,00,00,'01.01.04'
01.01.05,90,01,00,00,00,00,00,'01.01.05'
01.01.06,90,01,00,00,00,00,00,'01.01.06'
01.01.07,90,01,00,00,00,00,00,'01.01.07'
01.01.08,90,01,00,00,00,00,00,'01.01.08'
01.01.09,90,01,00,01,00,00,00,'01.01.09'
01.01.10,90,01,00,00,00,00,00,'01.01.10'
01.01.11,90,01,00,00,00,00,00,'01.01.11'
01.01.12,90,01,00,00,00,00,00,'01.01.12'
01.01.13,90,01,00,00,00,00,00,'01.01.13'
01.01.14,90,01,00,00,00,00,00,'01.01.14'
01.01.15,90,01,00,00,00,00,00,'01.01.15'
01.01.16,90,01,00,00,00,00,00,'01.01.16'
01.01.17,90,01,00,00,00,00,00,'01.01.17'
01.01.18,90,01,00,00,00,00,01,'01.01.18'
01.01.19,90,01,00,00,00,00,01,'01.01.19'
01.01.20,90,01,00,00,00,00,01,'01.01.20'
01.01.21,90,01,00,00,00,00,00,'01.01.21'
01.01.22,90,01,00,00,00,00,01,'01.01.22'
01.01.23,90,01,00,00,00,00,01,'01.01.23'
01.01.24,90,01,00,00,00,00,01,'01.01.24'
01.01.25,90,01,00,00,00,00,00,'01.01.25'
01.01.26,90,01,00,00,00,00,01,'01.01.26'
01.01.27,90,01,00,00,00,00,01,'01.01.27'
01.01.28,90,01,00,00,00,00,01,'01.01.28'
01.01.29,90,01,00,00,00,00,00,'01.01.29'
01.01.30,90,01,00,00,00,00,01,'01.01.30'
01.01.31,90,01,00,00,00,00,01,'01.01.31'
01.01.32,90,01,00,00,00,00,01,'01.01.32'
01.01.33,90,01,00,00,00,00,00,'01.01.33'
01.01.34,90,01,00,00,00,00,00,'01.01.34'
01.01.35,90,01,00,00,00,00,00,'01.01.35'
01.01.36,90,01,00,00,00,00,00,'01.01.36'
01.01.37,90,01,00,00,00,00,00,'01.01.37'
01.01.38,90,01,00,00,00,00,00,'01.01.38'
01.01.39,90,01,00,00,00,00,00,'01.01.39'
01.01.40,90,01,00,00,00,00,00,'01.01.40'
01.01.41,90,01,00,00,00,00,00,'01.01.41'
01.01.42,90,01,00,00,00,00,00,'01.01.42'
01.01.43,90,01,00,00,00,00,00,'01.01.43'
01.01.44,90,01,00,00,00,00,00,'01.01.44'
01.01.45,86,01,00,00,00,00,00,'01.01.45'
01.01.46,90,01,00,00,00,00,00,'01.01.46'
01.01.47,86,01,00,00,00,00,00,'01.01.47'
01.01.48,86,01,00,00,00,00,00,'01.01.48'
01.02.01,79,01,00,01,00,00,00,'01.02.01'
01.02.02,79,01,00,00,00,00,00,'01.02.02'
01.02.03,79,01,00,01,00,00,00,'01.02.03'
01.02.04,79,01,00,01,00,00,00,'01.02.04'
01.02.05,90,01,00,00,00,00,00,'01.02.05'
01.02.06,90,01,00,00,00,00,00,'01.02.06'
01.02.07,90,01,00,00,00,00,00,'01.02.07'
01.02.08,90,01,00,00,00,00,00,'01.02.08'
01.02.09,79,01,00,00,00,00,00,'01.02.09'
01.02.10,79,01,00,01,00,00,00,'01.02.10'
01.02.11,79,01,00,00,00,00,00,'01.02.11'
01.02.12,79,01,00,00,00,00,00,'01.02.12'
01.02.13,79,01,00,00,00,00,00,'01.02.13'
01.02.14,79,01,00,00,00,00,00,'01.02.14'
01.02.15,79,01,00,00,00,00,00,'01.02.15'
01.02.16,79,01,00,00,00,00,00,'01.02.16'
01.02.17,90,01,00,00,00,00,00,'01.02.17'
01.02.18,90,01,00,00,00,00,01,'01.02.18'
01.02.19,90,01,00,00,00,00,01,'01.02.19'
01.02.20,90,01,00,00,00,00,01,'01.02.20'
01.02.21,90,01,00,00,00,00,00,'01.02.21'
01.02.22,90,01,00,00,00,00,01,'01.02.22'
01.02.23,90,01,00,00,00,00,01,'01.02.23'
01.02.24,90,01,00,00,00,00,01,'01.02.24'
01.02.25,90,01,00,00,00,00,00,'01.02.25'
01.02.26,90,01,00,00,00,00,01,'01.02.26'
01.02.27,90,01,00,00,00,00,01,'01.02.27'
01.02.28,90,01,00,00,00,00,01,'01.02.28'
01.02.29,90,01,00,00,00,00,00,'01.02.29'
01.02.30,90,01,00,00,00,00,01,'01.02.30'
01.02.31,90,01,00,00,00,00,01,'01.02.31'
01.02.32,90,01,00,00,00,00,01,'01.02.32'
01.02.33,79,01,00,00,00,00,00,'01.02.33'
01.02.34,79,01,00,00,00,00,00,'01.02.34'
01.02.35,79,01,00,00,00,00,00,'01.02.35'
01.02.36,79,01,00,00,00,00,00,'01.02.36'
01.02.37,79,01,00,00,00,00,00,'01.02.37'
01.02.38,79,01,00,01,00,00,00,'01.02.38'
01.02.39,79,01,00,00,00,00,00,'01.02.39'
01.02.40,79,01,00,01,00,00,00,'01.02.40'
01.02.41,79,01,00,00,00,00,00,'01.02.41'
01.02.42,79,01,00,00,00,00,00,'01.02.42'
01.02.43,79,01,00,00,00,00,00,'01.02.43'
01.02.44,79,01,00,00,00,00,00,'01.02.44'
01.02.45,79,01,00,00,00,00,00,'01.02.45'
01.02.46,79,01,00,00,00,00,00,'01.02.46'
01.02.47,79,01,00,00,00,00,00,'01.02.47'
01.02.48,79,01,00,00,00,00,00,'01.02.48'

